dataset,task,n_train,n_features,mechanism,rate,actual_rate,seed,split,held_out_source,model,seconds,error,rmse,r2,coverage80,width80
openml:44970,regression,652,6,block_shift,0.3,0.2949706314243759,3,source,1.0,tabicl_aware,0.2785935401916504,,1.1379532737032043,0.3419680215807628,0.7734375,1.788267608361197
openml:44970,regression,620,6,block_shift,0.5,0.5,3,source,2.0,tabicl_aware,0.27962541580200195,,1.3479050101879682,0.03450374759761787,0.7534722222222222,2.122277714731164
openml:44970,regression,635,6,none,0.0,0.0,4,random,,tabicl_aware,0.280714750289917,,0.820008796395896,0.6663091469264433,0.8095238095238095,1.2977506124792793
openml:44970,regression,592,6,block,0.3,0.3333333333333333,4,source,1.0,tabicl_aware,0.27843332290649414,,1.0254612741999483,0.5050931042907343,0.819620253164557,1.8345752507020192
openml:44970,regression,716,6,block,0.5,0.5,4,source,4.0,tabicl_aware,0.28208422660827637,,1.0586008506300526,0.43340273646145233,0.8333333333333334,2.065424472555769
openml:44970,regression,592,6,block_shift,0.3,0.3333333333333333,4,source,1.0,tabicl_aware,0.27826809883117676,,1.1075053971807673,0.4227330691941864,0.8607594936708861,2.13269720872402
openml:44970,regression,716,6,block_shift,0.5,0.5,4,source,4.0,tabicl_aware,0.28220582008361816,,1.444144084969354,-0.054462275447296316,0.7239583333333334,2.0401008449273723
openml:507,regression,2100,6,none,0.0,0.0,0,random,,tabicl_aware,0.30655670166015625,,0.110487082547932,0.7358429184143416,0.7766666666666666,0.9363276096922099
openml:507,regression,1464,6,block,0.3,0.252,0,source,1.0,tabicl_aware,0.3023810386657715,,0.17582397065125144,0.17349476999919689,0.7858072916666666,2.697323127309483
openml:507,regression,2418,6,block,0.5,0.5,0,source,1.0,tabicl_aware,0.31366682052612305,,0.170925754399134,0.37010392340033027,0.8694158075601375,1.917602644166212
openml:507,regression,1464,6,block_shift,0.3,0.252,0,source,1.0,tabicl_aware,0.3031473159790039,,0.5251790743093042,-6.3740192275786685,0.6471354166666666,4.558740599209669
openml:507,regression,2418,6,block_shift,0.5,0.5,0,source,1.0,tabicl_aware,0.31319642066955566,,0.17478098578998733,0.3413688580583998,0.865979381443299,1.9577104941684964
openml:507,regression,2100,6,none,0.0,0.0,1,random,,tabicl_aware,0.3048274517059326,,0.1102271014286441,0.7408378369527739,0.7677777777777778,0.9189038259375527
openml:507,regression,1997,6,block,0.3,0.3333333333333333,1,source,1.0,tabicl_aware,0.3041045665740967,,0.43286357242505247,-4.437590424999332,0.6650049850448654,3.9356361211644093
openml:507,regression,1976,6,block,0.5,0.4473888888888889,1,source,0.0,tabicl_aware,0.33969926834106445,,0.18213903545273527,0.10023630243009174,0.693359375,1.7810073296487239
openml:507,regression,1997,6,block_shift,0.3,0.3333333333333333,1,source,1.0,tabicl_aware,0.3006715774536133,,0.15715891531228485,0.2832256445269923,0.7238285144566301,1.7959710728832832
openml:507,regression,1976,6,block_shift,0.5,0.4431111111111111,1,source,0.0,tabicl_aware,0.30136752128601074,,0.1839373516307408,0.0823812894584478,0.6474609375,1.9548778181767998
openml:507,regression,2100,6,none,0.0,0.0,2,random,,tabicl_aware,0.30597686767578125,,0.11630389436299196,0.7136504148511311,0.7555555555555555,0.8933841606198932
openml:507,regression,1467,6,block,0.3,0.24816666666666667,2,source,1.0,tabicl_aware,0.2971174716949463,,0.24595288210173252,-0.48743754291608,0.6490541422048272,2.2609080792563225
openml:507,regression,1995,6,block,0.5,0.44433333333333336,2,source,0.0,tabicl_aware,0.3077716827392578,,0.20357177909317573,0.05004766201556332,0.700497512437811,1.8670369922134116
openml:507,regression,1467,6,block_shift,0.3,0.24816666666666667,2,source,1.0,tabicl_aware,0.29824399948120117,,0.16122643992436758,0.3608431679946271,0.7690802348336595,1.7304968866495818
openml:507,regression,1995,6,block_shift,0.5,0.44416666666666665,2,source,0.0,tabicl_aware,0.2997095584869385,,0.18966532732606947,0.1754014601399443,0.6915422885572139,1.7552257092588424
openml:507,regression,2100,6,none,0.0,0.0,3,random,,tabicl_aware,0.30579566955566406,,0.08648793655158256,0.7866722053120508,0.79,1.0664657061101135
openml:507,regression,2251,6,block,0.3,0.3333333333333333,3,source,2.0,tabicl_aware,0.3049311637878418,,0.1369605788157857,0.48533646425449295,0.8758344459279038,2.134113871645215
openml:507,regression,1969,6,block,0.5,0.5,3,source,0.0,tabicl_aware,0.30892300605773926,,0.18238615535680078,0.18087400658253017,0.8234723569350145,2.197657164266357
openml:507,regression,2251,6,block_shift,0.3,0.3333333333333333,3,source,2.0,tabicl_aware,0.3059961795806885,,0.24521696720667913,-0.649807477147158,0.822429906542056,2.7370882865707773
openml:507,regression,1969,6,block_shift,0.5,0.5,3,source,0.0,tabicl_aware,0.3436605930328369,,0.19893249339953067,0.025507676086976683,0.7895247332686712,2.3296899960227795
openml:507,regression,2100,6,none,0.0,0.0,4,random,,tabicl_aware,0.3054032325744629,,0.10707372314501624,0.7483131712518298,0.7722222222222223,0.9148400889125103
openml:507,regression,2002,6,block,0.3,0.3333333333333333,4,source,0.0,tabicl_aware,0.3032054901123047,,0.16166812602450936,0.4188210201170668,0.872745490981964,1.9642688344902355
openml:507,regression,2428,6,block,0.5,0.5,4,source,4.0,tabicl_aware,0.31247425079345703,,0.2138169305601349,0.08790093318771752,0.7097902097902098,1.7796459025357256
openml:507,regression,2002,6,block_shift,0.3,0.3333333333333333,4,source,0.0,tabicl_aware,0.30170440673828125,,0.22334654207056248,-0.10922476129561476,0.6022044088176353,1.4794973624645564
openml:507,regression,2428,6,block_shift,0.5,0.5,4,source,4.0,tabicl_aware,0.3119196891784668,,0.21309345064157503,0.09406292371845881,0.7517482517482518,1.6992511224319777
openml:560,regression,176,14,none,0.0,0.0,0,random,,tabicl_aware,0.2743966579437256,,2.0183375954164835,0.9426940383919281,0.868421052631579,0.042790860779011716
openml:560,regression,139,14,block,0.3,0.24631519274376418,0,source,1.0,tabicl_aware,0.2778036594390869,,8.056597575390219,0.10854157051049285,0.017699115044247787,0.14565032264316416
openml:560,regression,205,14,block,0.5,0.5,0,source,1.0,tabicl_aware,0.2630162239074707,,4.133397155144885,0.6595860264279436,0.8297872340425532,1.7037395094586234
openml:560,regression,139,14,block_shift,0.3,0.20691609977324263,0,source,1.0,tabicl_aware,0.262054443359375,,3.147531422615729,0.863937670463294,0.6814159292035398,0.7183550625927622
openml:560,regression,205,14,block_shift,0.5,0.5,0,source,1.0,tabicl_aware,0.26596546173095703,,2.6275903426153624,0.8624348517340803,0.9361702127659575,1.3407090001519588
openml:560,regression,176,14,none,0.0,0.0,1,random,,tabicl_aware,0.26273632049560547,,1.973999714906641,0.9404692788610238,0.8157894736842105,0.040064919645131626
openml:560,regression,179,14,block,0.3,0.2857142857142857,1,source,1.0,tabicl_aware,0.2643735408782959,,4.3828898855233325,0.6863898723840128,0.8767123287671232,1.8602771923313723
