dataset,task,n_train,n_features,mechanism,rate,actual_rate,seed,split,held_out_source,model,seconds,error,rmse,r2,coverage80,width80
openml:531,regression,354,13,block_shift,0.5,0.46153846153846156,4,random,,tabicl_aware_n32,0.34435415267944336,,3.8181741740900472,0.7940362453469638,0.7960526315789473,1.0462598748845975
openml:189,regression,2100,8,none,0.0,0.0,0,random,,tabicl_aware,0.3688850402832031,,0.07730358939481197,0.9128579666115686,0.83,0.7993577523494237
openml:189,regression,2100,8,none,0.0,0.0,0,random,,tabicl_aware_n32,0.4468972682952881,,0.07713801964333235,0.9132308505566002,0.8311111111111111,0.8008701741714243
openml:189,regression,2100,8,block,0.3,0.186,0,random,,tabicl_aware,0.3128502368927002,,0.19609500547196193,0.43926013227744976,0.7733333333333333,1.7651198024413586
openml:189,regression,2100,8,block,0.3,0.186,0,random,,tabicl_aware_n32,0.4140055179595947,,0.19608103092452764,0.43934005075007854,0.7711111111111111,1.7627305640402842
openml:189,regression,2100,8,block,0.5,0.5,0,random,,tabicl_aware,0.3221123218536377,,0.22627810287650751,0.25335626036642767,0.7811111111111111,2.1702462764613326
openml:189,regression,2100,8,block,0.5,0.5,0,random,,tabicl_aware_n32,0.38494324684143066,,0.22619616968378928,0.2538968679568404,0.7833333333333333,2.1758851249083384
openml:189,regression,2100,8,block_shift,0.3,0.189,0,random,,tabicl_aware,0.3137674331665039,,0.18858715482919539,0.48137602791550016,0.7844444444444445,1.779204746341148
openml:189,regression,2100,8,block_shift,0.3,0.189,0,random,,tabicl_aware_n32,0.37129926681518555,,0.18868372354105112,0.48084475449147956,0.7833333333333333,1.7735756851906315
openml:189,regression,2100,8,block_shift,0.5,0.5,0,random,,tabicl_aware,0.3192613124847412,,0.2300866929883828,0.22801053404720384,0.8,2.3061089740922522
openml:189,regression,2100,8,block_shift,0.5,0.5,0,random,,tabicl_aware_n32,0.3864321708679199,,0.230120973195625,0.227780482235454,0.8,2.305342378404454
openml:189,regression,2100,8,none,0.0,0.0,1,random,,tabicl_aware,0.317089319229126,,0.08262450146461041,0.8946994547784229,0.8077777777777778,0.8151089686218185
openml:189,regression,2100,8,none,0.0,0.0,1,random,,tabicl_aware_n32,0.3761472702026367,,0.0822162435852508,0.8957374899283964,0.8044444444444444,0.8111437428498851
openml:189,regression,2100,8,block,0.3,0.25,1,random,,tabicl_aware,0.31337594985961914,,0.19179839084745307,0.4325823586902954,0.7977777777777778,1.8969070078922565
openml:189,regression,2100,8,block,0.3,0.25,1,random,,tabicl_aware_n32,0.37232470512390137,,0.19195973855464685,0.4316272928707676,0.7988888888888889,1.8985206040103844
openml:189,regression,2100,8,block,0.5,0.457125,1,random,,tabicl_aware,0.3239479064941406,,0.21381482368588098,0.2948385884734286,0.8411111111111111,2.2827745368176737
openml:189,regression,2100,8,block,0.5,0.457125,1,random,,tabicl_aware_n32,0.3849828243255615,,0.21371653268707813,0.29548676699605125,0.8388888888888889,2.2817400842939533
openml:189,regression,2100,8,block_shift,0.3,0.25,1,random,,tabicl_aware,0.31247854232788086,,0.17761029572297216,0.5134256731820633,0.7977777777777778,1.690644103785392
openml:189,regression,2100,8,block_shift,0.3,0.25,1,random,,tabicl_aware_n32,0.40558815002441406,,0.17752126726398462,0.5139133488018792,0.7966666666666666,1.6933019842910098
openml:189,regression,2100,8,block_shift,0.5,0.4573333333333333,1,random,,tabicl_aware,0.3178393840789795,,0.2127906300892787,0.301577990670559,0.7955555555555556,2.1579037805564782
openml:189,regression,2100,8,block_shift,0.5,0.4573333333333333,1,random,,tabicl_aware_n32,0.3842122554779053,,0.21275022424914736,0.3018432058139776,0.7944444444444444,2.1599410831846617
openml:189,regression,2100,8,none,0.0,0.0,2,random,,tabicl_aware,0.3142514228820801,,0.08170352205343609,0.9055310254950926,0.7922222222222223,0.7801174866770472
